original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
14046,1279244913,222,0.72589046,1920,Animalerie,Catégorie 1920
14047,1263799146,13,0.9668798,1140,Modélisme,Catégorie 1140
14048,1264616838,132,0.53195506,1300,Puériculture,Catégorie 1300
14049,1232788558,206,0.95688045,1560,Décoration,Catégorie 1560
14050,1306902934,2403,0.70773065,2403,Lots livres et magazines,Lots livres et magazines
14051,1258228422,114,0.98318845,1160,Objets pop culture,Catégorie 1160
14052,1303705306,2522,0.99255306,2522,Fournitures papeterie,Fournitures papeterie
14053,1233583796,114,0.90141785,1160,Objets pop culture,Catégorie 1160
14054,1149623505,2585,0.5143152,2582,Outillage de jardin,Mobilier et accessoires de jardin
14055,1306887328,2522,0.8514882,2522,Fournitures papeterie,Fournitures papeterie
14056,1154452405,13,0.39269367,2705,Modélisme,Livres neufs
14057,1286924077,5,0.9709132,50,Accessoires gaming,Catégorie 50
14058,856228522,2522,0.20849846,2280,Fournitures papeterie,Catégorie 2280
14059,1289793535,132,0.41476005,1300,Puériculture,Catégorie 1300
14060,946508640,1,0.9286347,10,Livres occasion,Catégorie 10
14061,1051759815,2585,0.42646983,2585,Outillage de jardin,Outillage de jardin
14062,1304042730,2522,0.988744,2522,Fournitures papeterie,Fournitures papeterie
14063,1169988414,118,0.43603215,1320,Jeux de rôle et figurines,Catégorie 1320
14064,1259078754,222,0.928327,1920,Animalerie,Catégorie 1920
14065,1019153287,114,0.99228424,1160,Objets pop culture,Catégorie 1160
14066,1075760177,2582,0.7355771,2583,Mobilier et accessoires de jardin,Piscine et accessoires
14067,1257694950,2522,0.1330536,2522,Fournitures papeterie,Fournitures papeterie
14068,1325153501,1301,0.47115752,1302,Lingerie enfant et jeu de bar,Jeux et accessoires de plein air
14069,1258237063,13,0.42112023,1280,Modélisme,Catégorie 1280
14070,1318270996,192,0.17920917,1280,Linge de maison,Catégorie 1280
14071,1245656718,192,0.48305273,2060,Linge de maison,Catégorie 2060
14072,1239950275,4,0.16117895,2403,Jeux consoles neuf,Lots livres et magazines
14073,1286541987,2705,0.2718208,2705,Livres neufs,Livres neufs
14074,731580395,1302,0.66033006,2280,Jeux et accessoires de plein air,Catégorie 2280
14075,1208643904,2462,0.6188435,2403,Console et Jeux vidéos occasion,Lots livres et magazines
14076,1218050365,2462,0.48782203,1160,Console et Jeux vidéos occasion,Catégorie 1160
14077,1129549464,114,0.38088503,1160,Objets pop culture,Catégorie 1160
14078,1192147302,194,0.9811505,1320,Épicerie,Catégorie 1320
14079,1310879998,6,0.7988379,50,Consoles de jeux,Catégorie 50
14080,1013168719,2582,0.47169217,2522,Mobilier et accessoires de jardin,Fournitures papeterie
14081,1271722514,13,0.14874782,2060,Modélisme,Catégorie 2060
14082,1240162754,2522,0.13618532,1281,Fournitures papeterie,Jeux enfant
14083,1225873655,2582,0.93604374,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
14084,1254741332,1281,0.8065657,2060,Jeux enfant,Catégorie 2060
14085,1247849141,2583,0.9834172,2583,Piscine et accessoires,Piscine et accessoires
14086,1305169541,2522,0.18472478,2522,Fournitures papeterie,Fournitures papeterie
14087,1012922306,13,0.42281073,1140,Modélisme,Catégorie 1140
14088,934024286,4,0.4842835,40,Jeux consoles neuf,Catégorie 40
14089,1266504254,206,0.96408194,1560,Décoration,Catégorie 1560
14090,1013128966,1302,0.33236188,2280,Jeux et accessoires de plein air,Catégorie 2280
14091,1254933790,222,0.40523303,1920,Animalerie,Catégorie 1920
14092,1133775237,2705,0.23225471,2705,Livres neufs,Livres neufs
14093,1254576495,4,0.76869696,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
14094,854387724,114,0.8363651,1160,Objets pop culture,Catégorie 1160
14095,937788755,156,0.89554167,2583,Mobilier,Piscine et accessoires
14096,1027273750,1302,0.9669485,2280,Jeux et accessoires de plein air,Catégorie 2280
14097,1308831092,2705,0.92063755,2705,Livres neufs,Livres neufs
14098,1185806256,192,0.95527935,1302,Linge de maison,Jeux et accessoires de plein air
14099,1054840936,13,0.9544582,1140,Modélisme,Catégorie 1140
14100,1186356976,192,0.56756043,2582,Linge de maison,Mobilier et accessoires de jardin
14101,941642508,2583,0.9009454,2583,Piscine et accessoires,Piscine et accessoires
14102,1135416087,114,0.15967986,1160,Objets pop culture,Catégorie 1160
14103,1158206042,5,0.4056771,1281,Accessoires gaming,Jeux enfant
14104,1237269440,132,0.89320385,1300,Puériculture,Catégorie 1300
14105,1120182733,1,0.65693814,10,Livres occasion,Catégorie 10
14106,1316282392,6,0.85202813,60,Consoles de jeux,Catégorie 60
14107,1096782565,1,0.53787905,10,Livres occasion,Catégorie 10
14108,1264796342,222,0.28535524,1560,Animalerie,Catégorie 1560
14109,1174593024,2583,0.8659845,2583,Piscine et accessoires,Piscine et accessoires
14110,1313914367,206,0.26221356,2060,Décoration,Catégorie 2060
14111,1310861601,2585,0.8244228,50,Outillage de jardin,Catégorie 50
14112,1045856410,13,0.17532273,2462,Modélisme,Console et Jeux vidéos occasion
14113,928569865,2403,0.46127945,2403,Lots livres et magazines,Lots livres et magazines
14114,1113061614,2583,0.90407646,2583,Piscine et accessoires,Piscine et accessoires
14115,893655961,1,0.4593886,2280,Livres occasion,Catégorie 2280
14116,1236568923,2582,0.94698465,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
14117,1220233974,118,0.50953823,1280,Jeux de rôle et figurines,Catégorie 1280
14118,1245919257,2583,0.65738994,2583,Piscine et accessoires,Piscine et accessoires
14119,946468414,1,0.7350886,10,Livres occasion,Catégorie 10
14120,1109479543,2582,0.4655744,1320,Mobilier et accessoires de jardin,Catégorie 1320
14121,1060106818,2583,0.395155,2585,Piscine et accessoires,Outillage de jardin
14122,912897338,118,0.47874773,1140,Jeux de rôle et figurines,Catégorie 1140
14123,876557430,1302,0.35814953,2280,Jeux et accessoires de plein air,Catégorie 2280
14124,673312863,1302,0.6891663,2280,Jeux et accessoires de plein air,Catégorie 2280
14125,1054785126,1281,0.44846,2060,Jeux enfant,Catégorie 2060
14126,1265208497,2583,0.48271212,2583,Piscine et accessoires,Piscine et accessoires
14127,925628342,2583,0.9374062,2583,Piscine et accessoires,Piscine et accessoires
14128,1287515748,132,0.8970311,1300,Puériculture,Catégorie 1300
14129,1242741504,2585,0.27464616,2582,Outillage de jardin,Mobilier et accessoires de jardin
14130,1204448998,1281,0.434494,1560,Jeux enfant,Catégorie 1560
14131,1211445062,2582,0.76460606,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
14132,1102183481,1301,0.33172345,2522,Lingerie enfant et jeu de bar,Fournitures papeterie
14133,1261298134,118,0.44864884,1280,Jeux de rôle et figurines,Catégorie 1280
14134,1204200688,128,0.7632508,1281,Jouets enfant,Jeux enfant
14135,1147659209,2705,0.7921126,2705,Livres neufs,Livres neufs
14136,1190252063,2585,0.53772324,2583,Outillage de jardin,Piscine et accessoires
14137,1277511073,132,0.35537055,1300,Puériculture,Catégorie 1300
14138,1282754162,1281,0.77832586,1560,Jeux enfant,Catégorie 1560
14139,1073110216,118,0.14309548,40,Jeux de rôle et figurines,Catégorie 40
14140,1249536589,2583,0.9829896,2583,Piscine et accessoires,Piscine et accessoires
14141,1300142790,2583,0.29047054,2522,Piscine et accessoires,Fournitures papeterie
14142,1252627267,2583,0.92617,2583,Piscine et accessoires,Piscine et accessoires
14143,1316139907,6,0.90692645,60,Consoles de jeux,Catégorie 60
14144,1236464602,1281,0.896759,2060,Jeux enfant,Catégorie 2060
14145,836107205,1302,0.8713373,2280,Jeux et accessoires de plein air,Catégorie 2280
14146,1291662025,2582,0.28308854,2060,Mobilier et accessoires de jardin,Catégorie 2060
14147,1014684534,1302,0.86013293,2280,Jeux et accessoires de plein air,Catégorie 2280
14148,1260343085,192,0.9968436,1302,Linge de maison,Jeux et accessoires de plein air
14149,1142535576,1302,0.80966747,2403,Jeux et accessoires de plein air,Lots livres et magazines
14150,1305764897,2522,0.8295753,2522,Fournitures papeterie,Fournitures papeterie
14151,1007517512,1302,0.8987699,2280,Jeux et accessoires de plein air,Catégorie 2280
14152,1160544675,2585,0.9041049,2585,Outillage de jardin,Outillage de jardin
14153,1229217705,206,0.7428413,1560,Décoration,Catégorie 1560
14154,1225887290,2583,0.3224799,2583,Piscine et accessoires,Piscine et accessoires
14155,1237991485,4,0.7169907,40,Jeux consoles neuf,Catégorie 40
14156,1061559669,194,0.8916616,1320,Épicerie,Catégorie 1320
14157,1322835359,222,0.97942734,1920,Animalerie,Catégorie 1920
14158,1188786113,2582,0.37721208,2585,Mobilier et accessoires de jardin,Outillage de jardin
14159,1252611492,132,0.48927787,1300,Puériculture,Catégorie 1300
14160,1301521824,1281,0.22159642,1300,Jeux enfant,Catégorie 1300
14161,1256928321,1281,0.34841925,2060,Jeux enfant,Catégorie 2060
14162,1256016299,128,0.18012618,2060,Jouets enfant,Catégorie 2060
14163,1162394915,194,0.24527138,2583,Épicerie,Piscine et accessoires
14164,1282570348,2585,0.54671544,1300,Outillage de jardin,Catégorie 1300
14165,1310239949,1281,0.6147581,1560,Jeux enfant,Catégorie 1560
14166,1311444674,132,0.94707835,1300,Puériculture,Catégorie 1300
14167,1308914001,206,0.45622525,2522,Décoration,Fournitures papeterie
14168,941622156,2583,0.9605016,2583,Piscine et accessoires,Piscine et accessoires
14169,1236061651,1281,0.6189777,1560,Jeux enfant,Catégorie 1560
14170,1124727169,114,0.97676814,1160,Objets pop culture,Catégorie 1160
14171,910225259,2403,0.6755948,2403,Lots livres et magazines,Lots livres et magazines
14172,1314343805,1281,0.48568583,2060,Jeux enfant,Catégorie 2060
14173,1071673380,114,0.9840535,1160,Objets pop culture,Catégorie 1160
14174,1316215774,6,0.9676503,60,Consoles de jeux,Catégorie 60
14175,1257748351,1281,0.44860473,2522,Jeux enfant,Fournitures papeterie
14176,1064959331,2462,0.6175864,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
14177,1247892816,5,0.12485973,1140,Accessoires gaming,Catégorie 1140
14178,1255986347,222,0.41789037,1560,Animalerie,Catégorie 1560
14179,1225862040,2582,0.2603345,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
14180,1192191171,194,0.939943,1320,Épicerie,Catégorie 1320
14181,1247849647,2583,0.9940943,2583,Piscine et accessoires,Piscine et accessoires
14182,489215753,1302,0.9111296,2280,Jeux et accessoires de plein air,Catégorie 2280
14183,1248178449,206,0.49048033,1560,Décoration,Catégorie 1560
14184,1275680411,5,0.26896814,1281,Accessoires gaming,Jeux enfant
14185,1260372865,192,0.99601954,1302,Linge de maison,Jeux et accessoires de plein air
14186,1209545787,2403,0.40962225,2403,Lots livres et magazines,Lots livres et magazines
14187,1312887973,206,0.42863563,1560,Décoration,Catégorie 1560
14188,1322683621,2583,0.83171,2583,Piscine et accessoires,Piscine et accessoires
14189,1265624908,1,0.8439307,10,Livres occasion,Catégorie 10
14190,1311717258,1281,0.27818665,2060,Jeux enfant,Catégorie 2060
14191,1316972701,2582,0.33351547,1320,Mobilier et accessoires de jardin,Catégorie 1320
14192,1066930317,2583,0.94964933,2583,Piscine et accessoires,Piscine et accessoires
14193,1198985969,2705,0.84452343,2705,Livres neufs,Livres neufs
14194,1270219458,2583,0.81256306,2583,Piscine et accessoires,Piscine et accessoires
14195,1247488298,206,0.88434935,1560,Décoration,Catégorie 1560
14196,1297918613,2522,0.54571056,2522,Fournitures papeterie,Fournitures papeterie
14197,1277250044,1281,0.7421144,2060,Jeux enfant,Catégorie 2060
14198,1299517769,2522,0.4896877,40,Fournitures papeterie,Catégorie 40
14199,1255757869,1281,0.9384101,1920,Jeux enfant,Catégorie 1920
14200,1005922900,118,0.53287435,1280,Jeux de rôle et figurines,Catégorie 1280
14201,1273023606,206,0.42255348,1560,Décoration,Catégorie 1560
14202,1311075911,1281,0.3502715,1560,Jeux enfant,Catégorie 1560
14203,1232369472,2583,0.48992297,2583,Piscine et accessoires,Piscine et accessoires
14204,1100250752,6,0.6808798,60,Consoles de jeux,Catégorie 60
14205,1062846051,132,0.9186099,1300,Puériculture,Catégorie 1300
14206,1007717596,1,0.28147897,2280,Livres occasion,Catégorie 2280
14207,835844355,4,0.8147369,2280,Jeux consoles neuf,Catégorie 2280
14208,1285987977,132,0.88556945,1300,Puériculture,Catégorie 1300
14209,1285985829,1281,0.92041296,2060,Jeux enfant,Catégorie 2060
14210,1088110226,2705,0.25577852,2403,Livres neufs,Lots livres et magazines
14211,1092794802,2403,0.91204506,2403,Lots livres et magazines,Lots livres et magazines
14212,1025126498,114,0.98396194,1160,Objets pop culture,Catégorie 1160
14213,1262852071,222,0.950855,1920,Animalerie,Catégorie 1920
14214,1119407671,2583,0.19081835,2583,Piscine et accessoires,Piscine et accessoires
14215,1115857844,132,0.24247974,1301,Puériculture,Lingerie enfant et jeu de bar
14216,1240179750,4,0.19842681,40,Jeux consoles neuf,Catégorie 40
14217,1317469485,116,0.59817505,1281,Cartes de jeux,Jeux enfant
14218,1243380051,2582,0.56032366,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
14219,1251075001,206,0.48139685,1560,Décoration,Catégorie 1560
14220,1007717824,1302,0.9727403,2280,Jeux et accessoires de plein air,Catégorie 2280
14221,1261173232,2583,0.8327009,2583,Piscine et accessoires,Piscine et accessoires
14222,980301280,2583,0.4827903,2583,Piscine et accessoires,Piscine et accessoires
14223,1121333547,2705,0.98479223,2705,Livres neufs,Livres neufs
14224,1278120582,2583,0.96978986,2583,Piscine et accessoires,Piscine et accessoires
14225,1255007936,13,0.509844,1280,Modélisme,Catégorie 1280
14226,906493879,2705,0.31677854,40,Livres neufs,Catégorie 40
14227,1026236060,2583,0.71252745,2583,Piscine et accessoires,Piscine et accessoires
14228,1275604253,192,0.2727876,1281,Linge de maison,Jeux enfant
14229,1027296857,1302,0.93676573,2280,Jeux et accessoires de plein air,Catégorie 2280
14230,1324119512,2585,0.2242975,1302,Outillage de jardin,Jeux et accessoires de plein air
14231,987568238,2585,0.30363035,1280,Outillage de jardin,Catégorie 1280
14232,1272631783,1281,0.8114971,2060,Jeux enfant,Catégorie 2060
14233,962508042,1,0.4303407,10,Livres occasion,Catégorie 10
14234,1300299097,1281,0.2216619,40,Jeux enfant,Catégorie 40
14235,1253495994,228,0.98030937,1940,Journaux et revues occasion,Catégorie 1940
14236,1192283946,2583,0.97281486,2583,Piscine et accessoires,Piscine et accessoires
14237,1285021012,1302,0.68831754,2403,Jeux et accessoires de plein air,Lots livres et magazines
14238,1232933588,6,0.9160115,60,Consoles de jeux,Catégorie 60
14239,1248371271,132,0.36571023,1300,Puériculture,Catégorie 1300
14240,1155983372,2522,0.9522491,2522,Fournitures papeterie,Fournitures papeterie
14241,1278241867,1281,0.53014874,2060,Jeux enfant,Catégorie 2060
14242,1257226959,2582,0.39079115,2060,Mobilier et accessoires de jardin,Catégorie 2060
14243,1323076854,1281,0.9656516,2060,Jeux enfant,Catégorie 2060
14244,1218103026,2705,0.9566848,2705,Livres neufs,Livres neufs
14245,1264040535,118,0.2363817,1320,Jeux de rôle et figurines,Catégorie 1320
14246,1272017844,194,0.68312794,2220,Épicerie,Catégorie 2220
14247,1277058070,116,0.93654895,1180,Cartes de jeux,Catégorie 1180
14248,1261265042,1281,0.57628316,1280,Jeux enfant,Catégorie 1280
14249,1076486142,2583,0.7556585,2583,Piscine et accessoires,Piscine et accessoires
14250,1217336784,118,0.14357229,2522,Jeux de rôle et figurines,Fournitures papeterie
14251,961973954,2583,0.9825472,2583,Piscine et accessoires,Piscine et accessoires
14252,941678631,2522,0.92879987,2583,Fournitures papeterie,Piscine et accessoires
14253,1201838584,128,0.9475622,1281,Jouets enfant,Jeux enfant
14254,1282537572,132,0.94599974,1300,Puériculture,Catégorie 1300
14255,1270223570,1281,0.94640034,2060,Jeux enfant,Catégorie 2060
14256,1316494787,206,0.4801638,2060,Décoration,Catégorie 2060
14257,1009054897,1,0.9326179,10,Livres occasion,Catégorie 10
14258,1321456981,1281,0.5347817,2060,Jeux enfant,Catégorie 2060
14259,1177595236,222,0.8640625,1920,Animalerie,Catégorie 1920
14260,1107915806,2905,0.6811569,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
14261,1249533210,1301,0.18210578,2583,Lingerie enfant et jeu de bar,Piscine et accessoires
14262,1251231915,206,0.6381993,1560,Décoration,Catégorie 1560
14263,1008826365,1,0.94336253,10,Livres occasion,Catégorie 10
14264,977696861,2705,0.863189,2705,Livres neufs,Livres neufs
14265,1315634343,1281,0.3288227,2060,Jeux enfant,Catégorie 2060
14266,1065997680,2583,0.19364297,2583,Piscine et accessoires,Piscine et accessoires
14267,1277847655,222,0.73531234,2060,Animalerie,Catégorie 2060
14268,1160821976,118,0.7946892,1280,Jeux de rôle et figurines,Catégorie 1280
14269,713533587,132,0.90735257,1300,Puériculture,Catégorie 1300
14270,1037419739,118,0.7609072,1280,Jeux de rôle et figurines,Catégorie 1280
14271,940700135,1302,0.40104023,2280,Jeux et accessoires de plein air,Catégorie 2280
14272,1225425168,2462,0.28225935,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
14273,1026887261,1302,0.98350096,2280,Jeux et accessoires de plein air,Catégorie 2280
14274,864527125,228,0.08495024,2522,Journaux et revues occasion,Fournitures papeterie
14275,1224581683,2403,0.4250332,2403,Lots livres et magazines,Lots livres et magazines
14276,1116943243,2585,0.860301,2585,Outillage de jardin,Outillage de jardin
14277,1231449766,194,0.3967242,1920,Épicerie,Catégorie 1920
14278,1299529866,5,0.95042133,40,Accessoires gaming,Catégorie 40
14279,1253972842,222,0.93629974,1560,Animalerie,Catégorie 1560
