original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
15670,1318311699,1281,0.87191366,1281,Jeux enfant,Jeux enfant
15671,1269775949,2582,0.98051979,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15672,1007702336,2280,0.99750248,2280,Catégorie 2280,Catégorie 2280
15673,1253218552,2585,0.97425617,2585,Outillage de jardin,Outillage de jardin
15674,1269513765,1560,0.95628697,1560,Catégorie 1560,Catégorie 1560
15675,1268799174,1920,0.57990287,2060,Catégorie 1920,Catégorie 2060
15676,1077860446,2522,0.967216,2522,Fournitures papeterie,Fournitures papeterie
15677,1241798383,10,0.10963457,10,Catégorie 10,Catégorie 10
15678,1277537121,1300,0.98581114,1300,Catégorie 1300,Catégorie 1300
15679,1158664557,2583,0.99123371,2583,Piscine et accessoires,Piscine et accessoires
15680,1035545703,1160,0.99998752,1160,Catégorie 1160,Catégorie 1160
15681,1204251943,1281,0.95292326,1281,Jeux enfant,Jeux enfant
15682,1256703659,2060,0.97522111,2060,Catégorie 2060,Catégorie 2060
15683,999523310,10,0.43433524,10,Catégorie 10,Catégorie 10
15684,1235490249,2705,0.69329378,2705,Livres neufs,Livres neufs
15685,1308790763,1920,0.89314115,1920,Catégorie 1920,Catégorie 1920
15686,1256429352,1280,0.68905614,1300,Catégorie 1280,Catégorie 1300
15687,1307808750,10,0.44433951,10,Catégorie 10,Catégorie 10
15688,937492223,1160,0.99942937,1160,Catégorie 1160,Catégorie 1160
15689,1314613774,2060,0.89610032,2060,Catégorie 2060,Catégorie 2060
15690,698953426,40,0.75433722,40,Catégorie 40,Catégorie 40
15691,1194446055,2462,0.72657329,60,Console et Jeux vidéos occasion,Catégorie 60
15692,1275687022,1302,0.49535945,1281,Jeux et accessoires de plein air,Jeux enfant
15693,1282971278,2582,0.99649955,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15694,1301925947,2060,0.90942229,2060,Catégorie 2060,Catégorie 2060
15695,1008107300,2280,0.99588234,2280,Catégorie 2280,Catégorie 2280
15696,1027054733,2280,0.96772845,2280,Catégorie 2280,Catégorie 2280
15697,893903348,1160,0.9996407,1160,Catégorie 1160,Catégorie 1160
15698,1260224191,1920,0.96371851,1920,Catégorie 1920,Catégorie 1920
15699,1324047506,1302,0.99606125,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15700,1245127183,2905,0.99990782,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
15701,1075720267,2705,0.9097636,2705,Livres neufs,Livres neufs
15702,1156926287,2583,0.92897379,1302,Piscine et accessoires,Jeux et accessoires de plein air
15703,1157129402,2705,0.9681817,2705,Livres neufs,Livres neufs
15704,912163514,2705,0.18853323,10,Livres neufs,Catégorie 10
15705,1304356126,10,0.70124077,10,Catégorie 10,Catégorie 10
15706,1176281294,2403,0.16779262,2583,Lots livres et magazines,Piscine et accessoires
15707,931195076,40,0.99105937,40,Catégorie 40,Catégorie 40
15708,1090795508,1560,0.98511797,1560,Catégorie 1560,Catégorie 1560
15709,977676232,50,0.56466669,2462,Catégorie 50,Console et Jeux vidéos occasion
15710,1258614361,1302,0.99560621,1280,Jeux et accessoires de plein air,Catégorie 1280
15711,866366338,1300,0.74101861,1300,Catégorie 1300,Catégorie 1300
15712,845685074,1320,0.65928269,1140,Catégorie 1320,Catégorie 1140
15713,1249767093,2582,0.64017331,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15714,1316118443,60,0.99998404,60,Catégorie 60,Catégorie 60
15715,1181055045,2403,0.99940802,2403,Lots livres et magazines,Lots livres et magazines
15716,1282749927,2582,0.58998544,1560,Mobilier et accessoires de jardin,Catégorie 1560
15717,1168888325,1300,0.99999857,1300,Catégorie 1300,Catégorie 1300
15718,1004006218,1160,0.99995269,1160,Catégorie 1160,Catégorie 1160
15719,1263162908,2060,0.44254829,2060,Catégorie 2060,Catégorie 2060
15720,260164613,40,0.26065154,50,Catégorie 40,Catégorie 50
15721,1134830972,2403,0.884276,2403,Lots livres et magazines,Lots livres et magazines
15722,1247849605,2583,0.99952074,2583,Piscine et accessoires,Piscine et accessoires
15723,1115777447,2705,0.9961349,2705,Livres neufs,Livres neufs
15724,1130557499,40,0.26335552,40,Catégorie 40,Catégorie 40
15725,1235824352,2403,0.82936584,2403,Lots livres et magazines,Lots livres et magazines
15726,1246072378,2585,0.96705544,2582,Outillage de jardin,Mobilier et accessoires de jardin
15727,1102364433,1320,0.99519333,1320,Catégorie 1320,Catégorie 1320
15728,1248832388,2522,0.9886714,2522,Fournitures papeterie,Fournitures papeterie
15729,1273139252,1560,0.97129957,1560,Catégorie 1560,Catégorie 1560
15730,1270285288,2522,0.9613881,2522,Fournitures papeterie,Fournitures papeterie
15731,1109899376,2403,0.80272542,2403,Lots livres et magazines,Lots livres et magazines
15732,1249535498,2583,0.99944171,2583,Piscine et accessoires,Piscine et accessoires
15733,988853620,10,0.32670373,10,Catégorie 10,Catégorie 10
15734,1216265571,2403,0.94800624,2403,Lots livres et magazines,Lots livres et magazines
15735,1224475824,2583,0.99897129,2583,Piscine et accessoires,Piscine et accessoires
15736,1321363359,1280,0.29006415,1302,Catégorie 1280,Jeux et accessoires de plein air
15737,1105385492,1320,0.77993574,1320,Catégorie 1320,Catégorie 1320
15738,1328627313,1280,0.94452316,1280,Catégorie 1280,Catégorie 1280
15739,1276766996,2060,0.96602034,2060,Catégorie 2060,Catégorie 2060
15740,976143772,1160,0.99878637,1160,Catégorie 1160,Catégorie 1160
15741,973477679,2583,0.99836945,2583,Piscine et accessoires,Piscine et accessoires
15742,1265207190,2583,0.48226597,2583,Piscine et accessoires,Piscine et accessoires
15743,1019291542,2522,0.9815105,1280,Fournitures papeterie,Catégorie 1280
15744,1112301680,10,0.28234233,10,Catégorie 10,Catégorie 10
15745,1007659344,2280,0.98561295,2280,Catégorie 2280,Catégorie 2280
15746,1311213923,1280,0.67679626,1300,Catégorie 1280,Catégorie 1300
15747,1253256755,2583,0.89573594,2583,Piscine et accessoires,Piscine et accessoires
15748,1096091482,2403,0.9590421,2403,Lots livres et magazines,Lots livres et magazines
15749,941643039,2583,0.99996448,2583,Piscine et accessoires,Piscine et accessoires
15750,964652654,2585,0.85482168,2585,Outillage de jardin,Outillage de jardin
15751,1192487124,1920,0.7423462,1920,Catégorie 1920,Catégorie 1920
15752,1299147956,2582,0.50550869,1920,Mobilier et accessoires de jardin,Catégorie 1920
15753,1323974248,1280,0.67979251,1280,Catégorie 1280,Catégorie 1280
15754,1252575297,1940,0.99768568,1940,Catégorie 1940,Catégorie 1940
15755,1213783756,2585,0.86931469,2582,Outillage de jardin,Mobilier et accessoires de jardin
15756,966988531,2522,0.99475633,2522,Fournitures papeterie,Fournitures papeterie
15757,1324219609,1302,0.9981311,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15758,1227343109,10,0.62283673,2403,Catégorie 10,Lots livres et magazines
15759,1008109331,2280,0.96897807,2280,Catégorie 2280,Catégorie 2280
15760,1224193167,1940,0.84084689,1940,Catégorie 1940,Catégorie 1940
15761,1066930236,2583,0.9995209,2583,Piscine et accessoires,Piscine et accessoires
15762,1239926928,10,0.29131761,1160,Catégorie 10,Catégorie 1160
15763,1192150439,1320,0.99836749,1320,Catégorie 1320,Catégorie 1320
15764,898071374,2522,0.99878077,2522,Fournitures papeterie,Fournitures papeterie
15765,1311153688,2220,0.99960701,2220,Catégorie 2220,Catégorie 2220
15766,946328775,2280,0.83061222,2280,Catégorie 2280,Catégorie 2280
15767,1324226775,1302,0.99818145,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15768,1262645477,1320,0.99917923,1320,Catégorie 1320,Catégorie 1320
15769,1282006148,1300,0.98153128,1300,Catégorie 1300,Catégorie 1300
15770,1240527233,10,0.20894093,1280,Catégorie 10,Catégorie 1280
15771,1306878010,1560,0.6755128,1560,Catégorie 1560,Catégorie 1560
15772,254455419,10,0.20592632,1300,Catégorie 10,Catégorie 1300
15773,1307778169,1300,0.99383928,1300,Catégorie 1300,Catégorie 1300
15774,1279163356,1920,0.99805485,1920,Catégorie 1920,Catégorie 1920
15775,41843730,10,0.42840599,2280,Catégorie 10,Catégorie 2280
15776,1265374063,2585,0.98170892,2585,Outillage de jardin,Outillage de jardin
15777,1322426399,2585,0.51481075,2060,Outillage de jardin,Catégorie 2060
15778,1261397802,1301,0.99981832,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
15779,1036752395,2060,0.30996452,2060,Catégorie 2060,Catégorie 2060
15780,1027380521,2280,0.58861817,2280,Catégorie 2280,Catégorie 2280
15781,1319412387,2583,0.93367311,2583,Piscine et accessoires,Piscine et accessoires
15782,1250923324,1300,0.97933782,1300,Catégorie 1300,Catégorie 1300
15783,1318934449,2583,0.99817133,2583,Piscine et accessoires,Piscine et accessoires
15784,1249535605,2583,0.97517458,2583,Piscine et accessoires,Piscine et accessoires
15785,1305285633,10,0.88781155,10,Catégorie 10,Catégorie 10
15786,915684106,1140,0.42202256,2403,Catégorie 1140,Lots livres et magazines
15787,1308888948,2705,0.99169192,2705,Livres neufs,Livres neufs
15788,1322308260,1560,0.53933872,2060,Catégorie 1560,Catégorie 2060
15789,1156131097,2403,0.66664742,2403,Lots livres et magazines,Lots livres et magazines
15790,1317795614,2060,0.93581963,2060,Catégorie 2060,Catégorie 2060
15791,1188538959,2583,0.998789,2583,Piscine et accessoires,Piscine et accessoires
15792,1283876447,2582,0.92666143,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15793,1010225972,10,0.1157986,2220,Catégorie 10,Catégorie 2220
15794,1088702861,2583,0.97167131,2583,Piscine et accessoires,Piscine et accessoires
15795,1164322498,2705,0.98020237,2705,Livres neufs,Livres neufs
15796,1189966016,1160,0.99969784,1160,Catégorie 1160,Catégorie 1160
15797,1298144149,40,0.74884105,1280,Catégorie 40,Catégorie 1280
15798,1209710499,2583,0.99949394,2583,Piscine et accessoires,Piscine et accessoires
15799,1287410457,1920,0.95330635,1920,Catégorie 1920,Catégorie 1920
15800,1194571398,1560,0.89735167,1560,Catégorie 1560,Catégorie 1560
15801,559419189,10,0.30060864,1180,Catégorie 10,Catégorie 1180
15802,1216791812,50,0.9135644,2462,Catégorie 50,Console et Jeux vidéos occasion
15803,1127226984,1140,0.97245182,1140,Catégorie 1140,Catégorie 1140
15804,1028888936,1160,0.99999052,1160,Catégorie 1160,Catégorie 1160
15805,1100081284,2905,0.99999997,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
15806,1227017239,2060,0.98156792,2060,Catégorie 2060,Catégorie 2060
15807,1047730993,1160,0.97945661,1160,Catégorie 1160,Catégorie 1160
15808,1147035564,1140,0.69767559,1140,Catégorie 1140,Catégorie 1140
15809,1279101408,1920,0.9819506,1920,Catégorie 1920,Catégorie 1920
15810,1064567649,1280,0.86765986,1280,Catégorie 1280,Catégorie 1280
15811,1073883988,1560,0.88700464,1560,Catégorie 1560,Catégorie 1560
15812,1174594645,2583,0.93955641,2583,Piscine et accessoires,Piscine et accessoires
15813,1204253087,1280,0.5131487,1302,Catégorie 1280,Jeux et accessoires de plein air
15814,1027174299,2280,0.94804934,2280,Catégorie 2280,Catégorie 2280
15815,1102434291,1300,0.98728761,1300,Catégorie 1300,Catégorie 1300
15816,1225887613,2583,0.98350597,2583,Piscine et accessoires,Piscine et accessoires
15817,1016814438,10,0.8701841,10,Catégorie 10,Catégorie 10
15818,1285832962,1300,0.95554776,1300,Catégorie 1300,Catégorie 1300
15819,1013595391,10,0.54191164,1320,Catégorie 10,Catégorie 1320
15820,1251478427,1300,0.96285507,1300,Catégorie 1300,Catégorie 1300
15821,1312659554,2060,0.78536582,2060,Catégorie 2060,Catégorie 2060
15822,1168014944,2583,0.99999145,2583,Piscine et accessoires,Piscine et accessoires
15823,1264999668,2583,0.997719,2583,Piscine et accessoires,Piscine et accessoires
15824,1287879287,2583,0.99695112,2583,Piscine et accessoires,Piscine et accessoires
15825,1067295622,1940,0.99971393,1940,Catégorie 1940,Catégorie 1940
15826,1255054868,1160,0.95174233,2705,Catégorie 1160,Livres neufs
15827,1316317171,1920,0.96085509,1920,Catégorie 1920,Catégorie 1920
15828,1119407584,2583,0.86150603,2583,Piscine et accessoires,Piscine et accessoires
15829,1075370178,2705,0.97957557,2705,Livres neufs,Livres neufs
15830,997746788,10,0.29768931,10,Catégorie 10,Catégorie 10
15831,1261192962,2583,0.99176923,2583,Piscine et accessoires,Piscine et accessoires
15832,1245180257,1280,0.8005882,1280,Catégorie 1280,Catégorie 1280
15833,1140208956,1281,0.94388776,1302,Jeux enfant,Jeux et accessoires de plein air
15834,1196324994,2522,0.60634081,2522,Fournitures papeterie,Fournitures papeterie
15835,1305167127,2522,0.99892223,2522,Fournitures papeterie,Fournitures papeterie
15836,1203497656,1560,0.85129619,1560,Catégorie 1560,Catégorie 1560
15837,1192170382,1320,0.99279636,1320,Catégorie 1320,Catégorie 1320
15838,1290333281,1180,0.76651674,1180,Catégorie 1180,Catégorie 1180
15839,683955666,40,0.93302591,40,Catégorie 40,Catégorie 40
15840,1307798194,1300,0.99940639,1300,Catégorie 1300,Catégorie 1300
15841,1190252596,2583,0.97675587,2583,Piscine et accessoires,Piscine et accessoires
15842,1117495994,2280,0.71117551,2280,Catégorie 2280,Catégorie 2280
15843,1115642357,1920,0.97181847,1920,Catégorie 1920,Catégorie 1920
15844,1019351134,1140,0.6774344,1280,Catégorie 1140,Catégorie 1280
15845,996538741,40,0.43713199,2462,Catégorie 40,Console et Jeux vidéos occasion
15846,1177467895,2522,0.99916715,2522,Fournitures papeterie,Fournitures papeterie
15847,1178210434,2583,0.9999982,2583,Piscine et accessoires,Piscine et accessoires
15848,1147026668,1560,0.95162379,1560,Catégorie 1560,Catégorie 1560
15849,921948171,2583,0.99949108,2583,Piscine et accessoires,Piscine et accessoires
15850,1275457299,1280,0.94511401,1281,Catégorie 1280,Jeux enfant
15851,1209302978,2705,0.98383663,2705,Livres neufs,Livres neufs
15852,1227034110,2060,0.95856472,2060,Catégorie 2060,Catégorie 2060
15853,1020306523,2522,0.9971743,2522,Fournitures papeterie,Fournitures papeterie
15854,969094680,1300,0.89679305,1300,Catégorie 1300,Catégorie 1300
15855,1044666182,1140,0.44072349,1140,Catégorie 1140,Catégorie 1140
15856,1255125423,2060,0.95356539,2060,Catégorie 2060,Catégorie 2060
15857,991801360,2583,0.99534706,2583,Piscine et accessoires,Piscine et accessoires
15858,1307881777,1280,0.55945713,1302,Catégorie 1280,Jeux et accessoires de plein air
15859,1188575844,40,0.81885213,40,Catégorie 40,Catégorie 40
15860,1279699330,1920,0.96517254,1920,Catégorie 1920,Catégorie 1920
15861,1261430806,1301,0.99992478,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
15862,1313496700,2220,0.99914953,2220,Catégorie 2220,Catégorie 2220
15863,884967499,10,0.48964032,2403,Catégorie 10,Lots livres et magazines
15864,1287766193,10,0.31870769,2583,Catégorie 10,Piscine et accessoires
15865,973612643,2462,0.60687089,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
15866,107773130,1140,0.9600082,1140,Catégorie 1140,Catégorie 1140
15867,1253518399,2583,0.99541482,2583,Piscine et accessoires,Piscine et accessoires
15868,1251480254,1300,0.98110161,1300,Catégorie 1300,Catégorie 1300
15869,1283862810,2582,0.95525879,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15870,1041380431,2060,0.96702291,2060,Catégorie 2060,Catégorie 2060
15871,1296722086,40,0.98288757,40,Catégorie 40,Catégorie 40
15872,977763700,2522,0.99035408,2522,Fournitures papeterie,Fournitures papeterie
15873,1283525159,2582,0.9627904,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15874,1252627018,2583,0.99970184,2583,Piscine et accessoires,Piscine et accessoires
15875,1323283760,2585,0.9864466,2585,Outillage de jardin,Outillage de jardin
15876,1251585963,2060,0.4384262,2060,Catégorie 2060,Catégorie 2060
15877,1104319766,2060,0.81435479,2060,Catégorie 2060,Catégorie 2060
15878,1030358128,2522,0.9787264,2522,Fournitures papeterie,Fournitures papeterie
15879,1276312569,1300,0.77481208,1300,Catégorie 1300,Catégorie 1300
15880,1306852351,1560,0.84808627,1560,Catégorie 1560,Catégorie 1560
15881,1033691018,1140,0.46926696,1180,Catégorie 1140,Catégorie 1180
15882,1240553552,2060,0.96651435,2060,Catégorie 2060,Catégorie 2060
15883,979403355,2583,0.99752325,2583,Piscine et accessoires,Piscine et accessoires
15884,1146392671,2060,0.35327958,1302,Catégorie 2060,Jeux et accessoires de plein air
15885,1260337306,1302,0.98959682,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
15886,1257178304,1560,0.715345,1560,Catégorie 1560,Catégorie 1560
15887,1276131182,2060,0.96645632,2060,Catégorie 2060,Catégorie 2060
15888,1316240462,60,0.99990319,60,Catégorie 60,Catégorie 60
15889,1046772702,2522,0.99614943,2522,Fournitures papeterie,Fournitures papeterie
15890,1092812416,10,0.7602628,1180,Catégorie 10,Catégorie 1180
15891,1170208038,50,0.99815507,50,Catégorie 50,Catégorie 50
15892,902311060,2583,0.95821899,2583,Piscine et accessoires,Piscine et accessoires
15893,1280455999,1280,0.66498339,1280,Catégorie 1280,Catégorie 1280
15894,1190873980,50,0.63925753,60,Catégorie 50,Catégorie 60
15895,1216313629,2403,0.86636462,2403,Lots livres et magazines,Lots livres et magazines
15896,1283839371,2582,0.96532373,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
15897,1229616018,2403,0.95505892,2403,Lots livres et magazines,Lots livres et magazines
15898,1120438985,1300,0.33310332,1300,Catégorie 1300,Catégorie 1300
15899,1203669742,2403,0.9539006,2403,Lots livres et magazines,Lots livres et magazines
15900,1211983034,2583,0.99929872,2583,Piscine et accessoires,Piscine et accessoires
15901,1268740853,2583,0.99887822,2583,Piscine et accessoires,Piscine et accessoires
15902,1199377002,1940,0.99977034,1940,Catégorie 1940,Catégorie 1940
15903,1260695421,1320,0.99050657,1320,Catégorie 1320,Catégorie 1320
15904,1148901985,1160,0.95742507,1160,Catégorie 1160,Catégorie 1160
15905,1154158836,2522,0.99965101,2522,Fournitures papeterie,Fournitures papeterie
15906,986270102,2522,0.99783458,2522,Fournitures papeterie,Fournitures papeterie
